"","YEAR","HAUL_DATE","SPECIES","FMP_AREA","EXTRAPOLATED_WEIGHT"
"4931",2020,2020-05-25,301,"GOA",1249.92
"4932",2020,2020-05-25,301,"GOA",3088.62
"4933",2020,2020-05-26,301,"GOA",2829.86
"4934",2020,2020-05-26,301,"GOA",3569.91
"4935",2020,2020-09-16,301,"GOA",2728.6
"4936",2020,2020-09-21,301,"GOA",589.62
"4937",2020,2020-09-22,301,"GOA",143.44
"4938",2020,2020-09-24,301,"GOA",1087.23
"4939",2020,2020-05-13,301,"GOA",18959.88
"4940",2020,2020-06-07,301,"GOA",7534.31
"4941",2020,2020-06-07,301,"GOA",11784.1
"4942",2020,2020-06-07,301,"GOA",23211
"4943",2020,2020-06-08,301,"GOA",11521.97
"4944",2020,2020-06-08,301,"GOA",12307.22
"4945",2020,2020-05-29,301,"GOA",3928.02
"4946",2020,2020-05-28,301,"GOA",1138.77
"4947",2020,2020-05-30,301,"GOA",3201.72
"4948",2020,2020-05-30,301,"GOA",5804.97
"4949",2020,2020-05-31,301,"GOA",1101.31
"4950",2020,2020-05-31,301,"GOA",25.17
"4951",2020,2020-06-01,301,"GOA",26542.38
"4952",2020,2020-06-01,301,"GOA",20923.72
"4953",2020,2020-06-05,301,"GOA",3095.43
"4954",2020,2020-05-29,301,"GOA",166.66
"4955",2020,2020-05-29,301,"GOA",445.87
"4956",2020,2020-05-29,301,"GOA",15229
"4957",2020,2020-05-29,301,"GOA",36787.37
"4958",2020,2020-05-29,301,"GOA",11727.85
"4959",2020,2020-05-30,301,"GOA",3634.06
"4960",2020,2020-05-31,301,"GOA",640.99
"4961",2020,2020-05-23,301,"GOA",2555.91
"4962",2020,2020-05-23,301,"GOA",20023.35
"4963",2020,2020-05-23,301,"GOA",7211.32
"4964",2020,2020-05-26,301,"GOA",404.32
"4965",2020,2020-05-18,301,"GOA",6967.45
"4966",2020,2020-05-19,301,"GOA",25647.07
"4967",2020,2020-05-22,301,"GOA",5144.02
"4968",2020,2020-05-22,301,"GOA",2770.96
"4969",2020,2020-06-06,301,"GOA",23192.57
"4970",2020,2020-06-06,301,"GOA",28451.88
"4971",2020,2020-05-19,301,"GOA",22984
"4972",2020,2020-05-20,301,"GOA",4754.93
"4973",2020,2020-05-20,301,"GOA",17180.06
"4974",2020,2020-05-20,301,"GOA",29332.73
"4975",2020,2020-05-26,301,"GOA",9451.88
"4976",2020,2020-05-26,301,"GOA",777.4
"4977",2020,2020-05-14,301,"GOA",6646.55
"4978",2020,2020-05-14,301,"GOA",6047
"4979",2020,2020-05-14,301,"GOA",36342.05
"4980",2020,2020-05-17,301,"GOA",6692.58
"4981",2020,2020-05-17,301,"GOA",991.87
"4982",2020,2020-05-18,301,"GOA",28635.23
"4983",2020,2020-05-02,301,"GOA",690.48
"4984",2020,2020-05-02,301,"GOA",9941.69
"4985",2020,2020-05-02,301,"GOA",54.72
"4986",2020,2020-05-03,301,"GOA",7056.17
"4987",2020,2020-05-03,301,"GOA",8804.26
"4988",2020,2020-05-03,301,"GOA",3026.28
"4989",2020,2020-05-04,301,"GOA",31286.93
"4990",2020,2020-05-04,301,"GOA",1791.94
"4991",2020,2020-05-04,301,"GOA",940.56
"4992",2020,2020-05-23,301,"GOA",31409.36
"4993",2020,2020-05-23,301,"GOA",28194.65
"4994",2020,2020-05-23,301,"GOA",17704.38
"4995",2020,2020-05-25,301,"GOA",40643.74
"4996",2020,2020-05-25,301,"GOA",18550
"4997",2020,2020-05-25,301,"GOA",38035.78
"4998",2020,2020-05-24,301,"GOA",63249.79
"4999",2020,2020-05-26,301,"GOA",524.51
"5000",2020,2020-05-27,301,"GOA",164.81
"5001",2020,2020-05-27,301,"GOA",93.95
"5002",2020,2020-05-27,301,"GOA",67.8
"5003",2020,2020-05-28,301,"GOA",24755.04
"5004",2020,2020-05-28,301,"GOA",24434.28
"5005",2020,2020-05-15,301,"GOA",17891.93
"5006",2020,2020-06-05,301,"GOA",126.48
"5007",2020,2020-06-05,301,"GOA",485.03
"5008",2020,2020-06-05,301,"GOA",52630.58
"5009",2020,2020-06-05,301,"GOA",73206.61
"5010",2020,2020-06-06,301,"GOA",15631.73
"5011",2020,2020-05-16,301,"GOA",2002.32
"5012",2020,2020-05-16,301,"GOA",21607.87
"5013",2020,2020-05-18,301,"GOA",3631.13
"5014",2020,2020-05-18,301,"GOA",699.06
"5015",2020,2020-05-19,301,"GOA",1899.78
"5016",2020,2020-05-19,301,"GOA",3871.61
"5017",2020,2020-05-22,301,"GOA",309.04
"5018",2020,2020-05-22,301,"GOA",10.55
"5019",2020,2020-05-23,301,"GOA",783.66
"5020",2020,2020-05-23,301,"GOA",5143.94
"5021",2020,2020-05-29,301,"GOA",16873.04
"5022",2020,2020-09-09,301,"GOA",1032.2
"5023",2020,2020-09-10,301,"GOA",1087.41
"5024",2020,2020-09-10,301,"GOA",1340.35
"5025",2020,2020-09-10,301,"GOA",160.5
"5026",2020,2020-06-10,301,"GOA",9068.16
"5027",2020,2020-06-10,301,"GOA",21612.65
"5028",2020,2020-06-10,301,"GOA",38457.63
"5029",2020,2020-06-10,301,"GOA",2129.85
"5030",2020,2020-06-10,301,"GOA",56855.18
"5031",2020,2020-06-10,301,"GOA",21685.2
"5032",2020,2020-06-11,301,"GOA",26311.07
"5033",2020,2020-06-11,301,"GOA",42553.27
"5034",2020,2020-06-11,301,"GOA",31529.06
"5035",2020,2020-06-11,301,"GOA",18874.55
"5036",2020,2020-07-01,301,"GOA",16052.71
"5037",2020,2020-07-02,301,"GOA",30599.8
"5038",2020,2020-07-02,301,"GOA",40976.26
"5039",2020,2020-07-02,301,"GOA",36381.29
"5040",2020,2020-07-02,301,"GOA",4900.03
"5041",2020,2020-07-03,301,"GOA",55165.36
"5042",2020,2020-07-03,301,"GOA",32028.76
"5043",2020,2020-07-03,301,"GOA",6029.77
"5044",2020,2020-07-04,301,"GOA",3223.41
"5045",2020,2020-07-04,301,"GOA",6474.46
"5046",2020,2020-07-04,301,"GOA",5412.99
"5047",2020,2020-07-04,301,"GOA",27176.26
"5048",2020,2020-06-30,301,"GOA",14087.99
"5049",2020,2020-07-04,301,"GOA",15873.01
"5050",2020,2020-07-04,301,"GOA",177.72
"5051",2020,2020-07-05,301,"GOA",15.18
"5052",2020,2020-02-14,301,"GOA",233.9
"5053",2020,2020-02-14,301,"GOA",62.8
"5054",2020,2020-06-11,301,"GOA",3718.72
"5055",2020,2020-06-11,301,"GOA",2281.3
"5056",2020,2020-06-11,301,"GOA",980.74
"5057",2020,2020-06-12,301,"GOA",6418.4
"5058",2020,2020-06-05,301,"GOA",2105.6
"5059",2020,2020-06-05,301,"GOA",21177.5
"5060",2020,2020-06-05,301,"GOA",4045.18
"5061",2020,2020-06-12,301,"GOA",11547.79
"5062",2020,2020-06-12,301,"GOA",5188.63
"5063",2020,2020-06-12,301,"GOA",5427.85
"5064",2020,2020-05-26,301,"GOA",15.36
"5065",2020,2020-06-11,301,"GOA",23895.14
"5066",2020,2020-06-12,301,"GOA",2371.9
"5067",2020,2020-06-12,301,"GOA",1580
"5068",2020,2020-06-12,301,"GOA",168.78
"5069",2020,2020-06-12,301,"GOA",82.05
"5070",2020,2020-06-12,301,"GOA",46.94
"5071",2020,2020-06-13,301,"GOA",22051.26
"5072",2020,2020-06-13,301,"GOA",31087
"5073",2020,2020-06-13,301,"GOA",55658.63
"5074",2020,2020-06-13,301,"GOA",44148.98
"5075",2020,2020-06-13,301,"GOA",41697.57
"5076",2020,2020-06-13,301,"GOA",37217.94
"5077",2020,2020-06-14,301,"GOA",15774.63
"5078",2020,2020-06-14,301,"GOA",28221.99
"5079",2020,2020-06-14,301,"GOA",892.37
"5080",2020,2020-06-30,301,"GOA",8791.08
"5081",2020,2020-07-01,301,"GOA",212.19
"5082",2020,2020-07-01,301,"GOA",1431.17
"5083",2020,2020-07-01,301,"GOA",41628.59
"5084",2020,2020-06-01,301,"GOA",61765
"5085",2020,2020-05-23,301,"GOA",35453.97
"5086",2020,2020-05-28,301,"GOA",14591.85
"5087",2020,2020-05-28,301,"GOA",15315.33
"5088",2020,2020-06-08,301,"GOA",14932.36
"5089",2020,2020-06-08,301,"GOA",8690.49
"5090",2020,2020-06-08,301,"GOA",12215.8
"5091",2020,2020-06-08,301,"GOA",12769.36
"5092",2020,2020-06-08,301,"GOA",10585.19
"5093",2020,2020-06-08,301,"GOA",59839.42
"5094",2020,2020-06-09,301,"GOA",25625.39
"5095",2020,2020-06-09,301,"GOA",45031.73
"5096",2020,2020-06-09,301,"GOA",17576.36
"5097",2020,2020-06-09,301,"GOA",53415.06
"5098",2020,2020-06-16,301,"GOA",2275.47
"5099",2020,2020-06-16,301,"GOA",2476.03
"5100",2020,2020-06-16,301,"GOA",1155
"5101",2020,2020-05-23,301,"GOA",8082.22
"5102",2020,2020-05-23,301,"GOA",34763.53
"5103",2020,2020-05-23,301,"GOA",29583.85
"5104",2020,2020-05-26,301,"GOA",36979.25
"5105",2020,2020-05-26,301,"GOA",32966.41
"5106",2020,2020-05-26,301,"GOA",35141.37
"5107",2020,2020-05-29,301,"GOA",15529.8
"5108",2020,2020-05-29,301,"GOA",6590.28
"5109",2020,2020-05-29,301,"GOA",4318.14
"5110",2020,2020-05-29,301,"GOA",3105.5
"5111",2020,2020-05-29,301,"GOA",789.46
"5112",2020,2020-06-01,301,"GOA",15678.21
"5113",2020,2020-05-27,301,"GOA",24.04
"5114",2020,2020-05-27,301,"GOA",22.72
"5115",2020,2020-06-17,301,"GOA",2937.56
"5116",2020,2020-06-17,301,"GOA",1327.09
"5117",2020,2020-06-17,301,"GOA",128.95
"5118",2020,2020-06-17,301,"GOA",95.23
"5119",2020,2020-06-17,301,"GOA",1169.58
"5120",2020,2020-06-18,301,"GOA",9239.38
"5121",2020,2020-06-18,301,"GOA",11216.27
"5122",2020,2020-10-11,301,"GOA",1702.44
"5123",2020,2020-05-27,301,"GOA",156.94
"5124",2020,2020-05-27,301,"GOA",495.23
"5125",2020,2020-05-28,301,"GOA",570.84
"5126",2020,2020-05-28,301,"GOA",30.8
"5127",2020,2020-05-28,301,"GOA",579.4
"5128",2020,2020-05-13,301,"GOA",15.09
"5129",2020,2020-05-13,301,"GOA",61.85
"5130",2020,2020-06-18,301,"GOA",7324.33
"5131",2020,2020-06-18,301,"GOA",5368.64
"5132",2020,2020-06-18,301,"GOA",1983.38
"5133",2020,2020-06-18,301,"GOA",6356.6
"5134",2020,2020-06-18,301,"GOA",8972.51
"5135",2020,2020-06-15,301,"GOA",8822.33
"5136",2020,2020-06-16,301,"GOA",17204.62
"5137",2020,2020-06-16,301,"GOA",7055.8
"5138",2020,2020-06-16,301,"GOA",12228.53
"5139",2020,2020-06-06,301,"GOA",31030.66
"5140",2020,2020-06-06,301,"GOA",30720.5
"5141",2020,2020-06-06,301,"GOA",36294.42
"5142",2020,2020-06-06,301,"GOA",7176.21
"5143",2020,2020-06-06,301,"GOA",2729.51
"5144",2020,2020-06-16,301,"GOA",6593.27
"5145",2020,2020-06-14,301,"GOA",44096.34
"5146",2020,2020-06-14,301,"GOA",24215.33
"5147",2020,2020-06-15,301,"GOA",1649.18
"5148",2020,2020-05-09,301,"GOA",245.18
"5149",2020,2020-05-09,301,"GOA",433.92
"5150",2020,2020-05-09,301,"GOA",402.99
"5151",2020,2020-05-09,301,"GOA",6.61
"5152",2020,2020-05-09,301,"GOA",29.68
"5153",2020,2020-06-15,301,"GOA",4016.86
"5154",2020,2020-10-10,301,"GOA",2756.07
"5155",2020,2020-10-10,301,"GOA",2900.56
"5156",2020,2020-10-10,301,"GOA",3422.11
"5157",2020,2020-10-10,301,"GOA",320.85
"5158",2020,2020-07-08,301,"GOA",4195.84
"5159",2020,2020-07-09,301,"GOA",5999.94
"5160",2020,2020-07-09,301,"GOA",11121
"5161",2020,2020-07-09,301,"GOA",12260.94
"5162",2020,2020-07-09,301,"GOA",29091.67
"5163",2020,2020-07-09,301,"GOA",6979.3
"5164",2020,2020-07-10,301,"GOA",15571.81
"5165",2020,2020-07-10,301,"GOA",14989.73
"5166",2020,2020-07-10,301,"GOA",933.7
"5167",2020,2020-07-10,301,"GOA",10497.05
"5168",2020,2020-07-05,301,"GOA",19695.83
"5169",2020,2020-07-05,301,"GOA",11854.92
"5170",2020,2020-07-05,301,"GOA",3480.18
"5171",2020,2020-07-06,301,"GOA",7880.39
"5172",2020,2020-06-05,301,"GOA",5605.8
"5173",2020,2020-06-05,301,"GOA",2727.46
"5174",2020,2020-07-06,301,"GOA",6677.19
"5175",2020,2020-07-06,301,"GOA",25622.28
"5176",2020,2020-07-06,301,"GOA",2306.57
"5177",2020,2020-07-07,301,"GOA",22374
"5178",2020,2020-07-07,301,"GOA",20803.77
"5179",2020,2020-07-07,301,"GOA",4463.52
"5180",2020,2020-07-07,301,"GOA",12348.66
"5181",2020,2020-07-07,301,"GOA",36162.53
"5182",2020,2020-07-07,301,"GOA",13145.57
"5183",2020,2020-07-08,301,"GOA",2916.6
"5184",2020,2020-07-08,301,"GOA",14669.83
"5185",2020,2020-06-02,301,"GOA",8566
"5186",2020,2020-06-02,301,"GOA",15004
"5187",2020,2020-06-02,301,"GOA",15341.7
"5188",2020,2020-06-02,301,"GOA",7103.39
"5189",2020,2020-06-02,301,"GOA",6189.72
"5190",2020,2020-08-14,301,"GOA",2328.68
"5191",2020,2020-08-14,301,"GOA",2812.13
"5192",2020,2020-08-14,301,"GOA",3535.43
"5193",2020,2020-08-14,301,"GOA",3572.18
"5194",2020,2020-08-15,301,"GOA",51.19
"5195",2020,2020-08-15,301,"GOA",102.98
"5196",2020,2020-08-15,301,"GOA",105.55
"5197",2020,2020-08-15,301,"GOA",57.85
"5198",2020,2020-08-15,301,"GOA",222.17
"5199",2020,2020-06-10,301,"GOA",73.11
"5200",2020,2020-06-10,301,"GOA",939.21
"5201",2020,2020-04-06,301,"GOA",7271.99
"5202",2020,2020-04-07,301,"GOA",9454.75
"5203",2020,2020-04-10,301,"GOA",7778.73
"5204",2020,2020-04-10,301,"GOA",5336.12
"5205",2020,2020-04-10,301,"GOA",6797.13
"5206",2020,2020-04-11,301,"GOA",10774.29
"5207",2020,2020-04-12,301,"GOA",7134.86
"5208",2020,2020-04-12,301,"GOA",5115.04
"5209",2020,2020-04-14,301,"GOA",3040.22
"5210",2020,2020-08-22,301,"GOA",1579.69
"5211",2020,2020-08-23,301,"GOA",10288
"5212",2020,2020-08-23,301,"GOA",319.77
"5213",2020,2020-08-23,301,"GOA",203.96
"5214",2020,2020-08-24,301,"GOA",594.69
"5215",2020,2020-09-09,301,"GOA",4446.07
"5216",2020,2020-09-09,301,"GOA",85722.81
"5217",2020,2020-09-11,301,"GOA",13784.7
"5218",2020,2020-04-15,301,"GOA",1318.11
"5219",2020,2020-04-15,301,"GOA",599.21
"5220",2020,2020-04-16,301,"GOA",388.82
"5221",2020,2020-04-16,301,"GOA",1473.26
"5222",2020,2020-04-17,301,"GOA",432.61
"5223",2020,2020-04-17,301,"GOA",2628.92
"5224",2020,2020-04-18,301,"GOA",630.94
"5225",2020,2020-04-18,301,"GOA",312.44
"5226",2020,2020-08-06,301,"GOA",1838.74
"5227",2020,2020-08-06,301,"GOA",6387.54
"5228",2020,2020-08-07,301,"GOA",7389.49
"5229",2020,2020-08-07,301,"GOA",5905.62
"5230",2020,2020-08-07,301,"GOA",4916.47
"5231",2020,2020-08-07,301,"GOA",6406.91
"5232",2020,2020-08-08,301,"GOA",3175.96
"5233",2020,2020-08-08,301,"GOA",336.55
"5234",2020,2020-08-09,301,"GOA",57.04
"5235",2020,2020-08-09,301,"GOA",346.72
"5236",2020,2020-08-01,301,"GOA",341.63
"5237",2020,2020-08-02,301,"GOA",9012.86
"5238",2020,2020-08-02,301,"GOA",4168.07
"5239",2020,2020-08-03,301,"GOA",2438.88
"5240",2020,2020-08-03,301,"GOA",181.55
"5241",2020,2020-08-03,301,"GOA",1194.99
"5242",2020,2020-08-03,301,"GOA",8926.36
"5243",2020,2020-08-04,301,"GOA",7843.91
"5244",2020,2020-08-04,301,"GOA",8330.62
"5245",2020,2020-08-04,301,"GOA",8882.46
"5246",2020,2020-08-16,301,"GOA",4422.82
"5247",2020,2020-08-17,301,"GOA",10379.21
"5248",2020,2020-08-17,301,"GOA",213.58
"5249",2020,2020-08-17,301,"GOA",199.8
"5250",2020,2020-08-17,301,"GOA",2915.1
"5251",2020,2020-08-17,301,"GOA",962.25
"5252",2020,2020-08-18,301,"GOA",11707.17
"5253",2020,2020-08-18,301,"GOA",928.18
"5254",2020,2020-08-18,301,"GOA",579.59
"5255",2020,2020-04-19,301,"GOA",40.93
"5256",2020,2020-04-03,301,"GOA",4610.43
"5257",2020,2020-04-03,301,"GOA",4667.23
"5258",2020,2020-04-04,301,"GOA",4830.47
"5259",2020,2020-08-04,301,"GOA",104.2
"5260",2020,2020-08-09,301,"GOA",991.73
"5261",2020,2020-08-10,301,"GOA",7128.01
"5262",2020,2020-08-10,301,"GOA",282.97
"5263",2020,2020-08-10,301,"GOA",8776
"5264",2020,2020-08-10,301,"GOA",731.24
"5265",2020,2020-08-13,301,"GOA",3022.86
"5266",2020,2020-08-13,301,"GOA",2568.63
"5267",2020,2020-08-13,301,"GOA",1505.43
"5268",2020,2020-08-14,301,"GOA",15066.36
"5269",2020,2020-08-14,301,"GOA",3707.97
"5270",2020,2020-08-14,301,"GOA",2768.46
"5271",2020,2020-08-15,301,"GOA",12768.56
"5272",2020,2020-08-15,301,"GOA",1318.48
"5273",2020,2020-08-15,301,"GOA",1444.21
"5274",2020,2020-08-16,301,"GOA",4488.27
"5275",2020,2020-08-16,301,"GOA",2622.01
"5276",2020,2020-07-29,301,"GOA",3619.87
"5277",2020,2020-07-30,301,"GOA",130.1
"5278",2020,2020-07-30,301,"GOA",11875.42
"5279",2020,2020-08-01,301,"GOA",10140.99
"5280",2020,2020-08-01,301,"GOA",421.45
"5281",2020,2020-08-20,301,"GOA",185.47
"5282",2020,2020-08-20,301,"GOA",71.8
"5283",2020,2020-08-21,301,"GOA",134.84
"5284",2020,2020-08-21,301,"GOA",82.16
"5285",2020,2020-08-21,301,"GOA",394.83
"5286",2020,2020-08-21,301,"GOA",5686
"5287",2020,2020-08-01,301,"GOA",117.13
"5288",2020,2020-08-01,301,"GOA",261.5
"5289",2020,2020-08-01,301,"GOA",380.27
"5290",2020,2020-08-04,301,"GOA",247.87
"5291",2020,2020-08-05,301,"GOA",18497.22
"5292",2020,2020-08-05,301,"GOA",7564.09
"5293",2020,2020-08-05,301,"GOA",7292.2
"5294",2020,2020-07-30,301,"GOA",882.46
"5295",2020,2020-07-30,301,"GOA",745.94
"5296",2020,2020-09-11,301,"GOA",91461.66
"5297",2020,2020-09-16,301,"GOA",15645.59
"5298",2020,2020-09-16,301,"GOA",2520.28
"5299",2020,2020-08-26,301,"GOA",347.16
"5300",2020,2020-08-26,301,"GOA",2885.51
"5301",2020,2020-08-26,301,"GOA",408.84
"5302",2020,2020-08-27,301,"GOA",6154.83
"5303",2020,2020-08-27,301,"GOA",5209.62
"5304",2020,2020-08-27,301,"GOA",72.67
"5305",2020,2020-08-27,301,"GOA",972.65
"5306",2020,2020-08-27,301,"GOA",2693.02
"5307",2020,2020-08-28,301,"GOA",4586.8
"5308",2020,2020-08-28,301,"GOA",514.51
"5309",2020,2020-08-28,301,"GOA",52.94
"5310",2020,2020-03-31,301,"GOA",2366.95
"5311",2020,2020-04-01,301,"GOA",3703.16
"5312",2020,2020-04-02,301,"GOA",3349.27
"5313",2020,2020-09-04,301,"GOA",625.53
"5314",2020,2020-09-05,301,"GOA",1115.17
"5315",2020,2020-09-05,301,"GOA",1469.2
"5316",2020,2020-08-11,301,"GOA",28.13
"5317",2020,2020-08-11,301,"GOA",37.19
"5318",2020,2020-08-11,301,"GOA",2080.27
"5319",2020,2020-08-12,301,"GOA",8119.02
"5320",2020,2020-08-12,301,"GOA",10031.33
"5321",2020,2020-08-12,301,"GOA",11495.22
"5322",2020,2020-08-12,301,"GOA",14222.65
"5323",2020,2020-08-29,301,"GOA",2743.3
"5324",2020,2020-08-29,301,"GOA",236.78
"5325",2020,2020-08-29,301,"GOA",15.8
"5326",2020,2020-08-29,301,"GOA",218.42
"5327",2020,2020-08-29,301,"GOA",261.06
"5328",2020,2020-08-31,301,"GOA",6002.1
"5329",2020,2020-07-10,301,"GOA",2577.07
"5330",2020,2020-07-10,301,"GOA",18928.77
"5331",2020,2020-07-10,301,"GOA",39358.92
"5332",2020,2020-07-11,301,"GOA",12182.42
"5333",2020,2020-07-11,301,"GOA",4871.15
"5334",2020,2020-07-11,301,"GOA",59.55
"5335",2020,2020-07-11,301,"GOA",5621.2
"5336",2020,2020-07-11,301,"GOA",21972.3
"5337",2020,2020-07-12,301,"GOA",5224.2
"5338",2020,2020-07-12,301,"GOA",23864.35
"5339",2020,2020-06-25,301,"GOA",909.25
"5340",2020,2020-06-26,301,"GOA",3769.73
"5341",2020,2020-06-27,301,"GOA",194.1
"5342",2020,2020-09-05,301,"GOA",797.11
"5343",2020,2020-09-05,301,"GOA",1242.75
"5344",2020,2020-09-05,301,"GOA",231.74
"5345",2020,2020-09-05,301,"GOA",13712.64
"5346",2020,2020-09-05,301,"GOA",20316.57
"5347",2020,2020-04-23,301,"GOA",2749.1
"5348",2020,2020-08-12,301,"GOA",10744.9
"5349",2020,2020-08-12,301,"GOA",14878
"5350",2020,2020-08-13,301,"GOA",7047.97
"5351",2020,2020-08-13,301,"GOA",7597.01
"5352",2020,2020-08-14,301,"GOA",569.47
"5353",2020,2020-07-15,301,"GOA",15873.79
"5354",2020,2020-07-15,301,"GOA",1409.28
"5355",2020,2020-07-15,301,"GOA",2495.06
"5356",2020,2020-07-15,301,"GOA",24098.43
"5357",2020,2020-07-15,301,"GOA",42.59
"5358",2020,2020-07-15,301,"GOA",25568.72
"5359",2020,2020-07-15,301,"GOA",37566.59
"5360",2020,2020-07-16,301,"GOA",891.29
"5361",2020,2020-07-16,301,"GOA",3216.34
"5362",2020,2020-07-16,301,"GOA",1036.63
"5363",2020,2020-07-16,301,"GOA",10703.83
"5364",2020,2020-07-12,301,"GOA",25763.96
"5365",2020,2020-07-12,301,"GOA",29523.63
"5366",2020,2020-07-12,301,"GOA",1538.67
"5367",2020,2020-07-12,301,"GOA",1266.99
"5368",2020,2020-07-13,301,"GOA",30522.03
"5369",2020,2020-07-13,301,"GOA",10259.44
"5370",2020,2020-07-13,301,"GOA",7680.2
"5371",2020,2020-07-13,301,"GOA",3770.18
"5372",2020,2020-07-14,301,"GOA",22014.53
"5373",2020,2020-07-14,301,"GOA",332.83
"5374",2020,2020-07-14,301,"GOA",36.07
"5375",2020,2020-07-29,301,"GOA",794.36
"5376",2020,2020-07-29,301,"GOA",20.05
"5377",2020,2020-07-29,301,"GOA",2350.45
"5378",2020,2020-07-16,301,"GOA",893.88
"5379",2020,2020-07-16,301,"GOA",3517.26
"5380",2020,2020-07-16,301,"GOA",13756.9
"5381",2020,2020-07-17,301,"GOA",693.13
"5382",2020,2020-07-17,301,"GOA",4897.52
"5383",2020,2020-09-01,301,"GOA",507.27
"5384",2020,2020-09-01,301,"GOA",3505.21
"5385",2020,2020-09-02,301,"GOA",109.45
"5386",2020,2020-09-02,301,"GOA",1148.53
"5387",2020,2020-08-31,301,"GOA",4680.31
"5388",2020,2020-08-31,301,"GOA",481.31
"5389",2020,2020-09-01,301,"GOA",2053.92
"5390",2020,2020-09-01,301,"GOA",270.89
"5391",2020,2020-09-01,301,"GOA",3132.67
"5392",2020,2020-09-01,301,"GOA",374.08
"5393",2020,2020-09-02,301,"GOA",536.47
"5394",2020,2020-09-02,301,"GOA",701.61
"5395",2020,2020-09-03,301,"GOA",1772.76
"5396",2020,2020-09-03,301,"GOA",619.34
"5397",2020,2020-09-03,301,"GOA",4386.17
"5398",2020,2020-09-04,301,"GOA",815.99
"5399",2020,2020-09-04,301,"GOA",362.85
"5400",2020,2020-09-04,301,"GOA",750.11
"5401",2020,2020-09-02,301,"GOA",994.5
"5402",2020,2020-09-03,301,"GOA",1726.29
"5403",2020,2020-10-13,301,"GOA",1577.3
"5404",2020,2020-08-18,301,"GOA",6128.89
"5405",2020,2020-08-19,301,"GOA",3932.02
"5406",2020,2020-08-19,301,"GOA",2991.82
"5407",2020,2020-08-20,301,"GOA",10467.77
"5408",2020,2020-08-20,301,"GOA",9406.79
"5409",2020,2020-08-20,301,"GOA",424.92
"5410",2020,2020-08-22,301,"GOA",8057.39
"5411",2020,2020-08-22,301,"GOA",2428.54
"5412",2020,2020-08-22,301,"GOA",7854.27
"5413",2020,2020-08-22,301,"GOA",4445.79
"5414",2020,2020-08-22,301,"GOA",1215.92
"5415",2020,2020-08-22,301,"GOA",101.88
"5416",2020,2020-10-13,301,"GOA",684.37
"5417",2020,2020-10-15,301,"GOA",170.68
"5418",2020,2020-07-25,301,"GOA",212.25
"5419",2020,2020-07-25,301,"GOA",812.37
"5420",2020,2020-07-25,301,"GOA",941.15
"5421",2020,2020-07-25,301,"GOA",1131.54
"5422",2020,2020-07-26,301,"GOA",743.74
"5423",2020,2020-07-26,301,"GOA",1004.65
"5424",2020,2020-10-26,301,"GOA",29137
"5425",2020,2020-10-27,301,"GOA",43812
"5426",2020,2020-10-28,301,"GOA",47673
"5427",2020,2020-10-29,301,"GOA",32239
"5428",2020,2020-10-30,301,"GOA",22670.15
"5429",2020,2020-10-30,301,"GOA",55717.91
"5430",2020,2020-11-01,301,"GOA",34.4
"5431",2020,2020-11-01,301,"GOA",31141.99
"5432",2020,2020-10-16,301,"GOA",1684.77
"5433",2020,2020-10-19,301,"GOA",509.68
"5434",2020,2020-10-27,301,"GOA",313.18
"5435",2020,2020-10-28,301,"GOA",162.83
"5436",2020,2020-10-29,301,"GOA",116.59
"5437",2020,2020-08-02,301,"GOA",453.23
"5438",2020,2020-08-02,301,"GOA",1307.95
"5439",2020,2020-10-24,301,"GOA",9687.21
"5440",2020,2020-10-24,301,"GOA",51359
"5441",2020,2020-10-25,301,"GOA",37162.03
"5442",2020,2020-07-26,301,"GOA",53.81
"5443",2020,2020-07-26,301,"GOA",497.2
"5444",2020,2020-07-27,301,"GOA",505
"5445",2020,2020-07-29,301,"GOA",882.87
"5446",2020,2020-07-29,301,"GOA",2065.36
"5447",2020,2020-07-29,301,"GOA",1927.26
"5448",2020,2020-07-29,301,"GOA",1831.84
"5449",2020,2020-07-30,301,"GOA",723.41
"5450",2020,2020-07-30,301,"GOA",1425.89
"5451",2020,2020-07-30,301,"GOA",1607.12
"5452",2020,2020-07-30,301,"GOA",3575.64
"5453",2020,2020-07-30,301,"GOA",441.92
"5454",2020,2020-07-31,301,"GOA",211.24
"5455",2020,2020-07-31,301,"GOA",929.9
"5456",2020,2020-07-31,301,"GOA",577.21
"5457",2020,2020-07-31,301,"GOA",44.85
"5458",2020,2020-07-31,301,"GOA",18.57
"5459",2020,2020-08-01,301,"GOA",5984.56
"5460",2020,2020-08-01,301,"GOA",1370.47
"5461",2020,2020-08-01,301,"GOA",6204.22
"5462",2020,2020-08-01,301,"GOA",9627.48
"5463",2020,2020-08-01,301,"GOA",1898.78
"5464",2020,2020-08-02,301,"GOA",1236.79
"5465",2020,2020-08-02,301,"GOA",145.67
"5466",2020,2020-08-02,301,"GOA",35921.78
"5467",2020,2020-10-25,301,"GOA",17642
"5468",2020,2020-10-18,301,"GOA",268.7
"5469",2020,2020-10-09,301,"GOA",150.18
"5470",2020,2020-10-10,301,"GOA",60.94
"5471",2020,2020-10-10,301,"GOA",85.18
"5472",2020,2020-04-24,301,"GOA",1794.15
"5473",2020,2020-04-25,301,"GOA",1753.93
"5474",2020,2020-04-26,301,"GOA",907.32
