cruisejoin,region,survey_name,hauljoin,end_latitude,end_longitude,bottom_depth,abundance_haul,stratum,gear_temperature,species_code,sex,length,weight,age,maturity,year
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20488,55.54164,-155.65392,180,Y,122,5.3,30060,2,400,900,17,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20491,55.97625,-154.60574,509,Y,420,4,30060,1,370,690,31,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20491,55.97625,-154.60574,509,Y,420,4,30060,1,370,702,32,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20494,55.929869999999994,-154.19395,220,Y,221,4.9,30060,1,390,790,19,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20494,55.929869999999994,-154.19395,220,Y,221,4.9,30060,2,430,990,24,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20494,55.929869999999994,-154.19395,220,Y,221,4.9,30060,1,330,484,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20494,55.929869999999994,-154.19395,220,Y,221,4.9,30060,1,390,762,22,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20494,55.929869999999994,-154.19395,220,Y,221,4.9,30060,1,400,772,19,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20495,55.92259,-154.08051,479,Y,320,3.9,30060,1,350,606,20,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20495,55.92259,-154.08051,479,Y,320,3.9,30060,1,400,742,16,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20495,55.92259,-154.08051,479,Y,320,3.9,30060,1,350,590,17,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20495,55.92259,-154.08051,479,Y,320,3.9,30060,1,380,654,33,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20495,55.92259,-154.08051,479,Y,320,3.9,30060,2,350,560,14,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20496,55.918769999999995,-153.78782999999999,247,Y,231,5.5,30060,1,370,662,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20496,55.918769999999995,-153.78782999999999,247,Y,231,5.5,30060,1,340,508,8,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20496,55.918769999999995,-153.78782999999999,247,Y,231,5.5,30060,2,370,636,13,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20496,55.918769999999995,-153.78782999999999,247,Y,231,5.5,30060,2,350,596,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20496,55.918769999999995,-153.78782999999999,247,Y,231,5.5,30060,2,350,516,8,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20497,56.06333,-153.99586,132,Y,134,5.4,30060,2,340,506,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20497,56.06333,-153.99586,132,Y,134,5.4,30060,2,340,546,12,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20500,56.56099,-153.28619,95,Y,31,5.5,30060,2,430,1020,31,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20500,56.56099,-153.28619,95,Y,31,5.5,30060,1,370,760,20,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20498,56.192679999999996,-153.82808,184,Y,134,5.3,30060,1,390,810,16,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20498,56.192679999999996,-153.82808,184,Y,134,5.3,30060,1,410,894,33,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20498,56.192679999999996,-153.82808,184,Y,134,5.3,30060,1,410,850,26,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20498,56.192679999999996,-153.82808,184,Y,134,5.3,30060,1,360,586,11,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20498,56.192679999999996,-153.82808,184,Y,134,5.3,30060,1,420,972,28,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20499,56.4909,-153.09891,72,Y,31,6.8,30060,2,390,722,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20499,56.4909,-153.09891,72,Y,31,6.8,30060,1,420,958,34,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20501,57.92968,-152.10196,153,Y,130,5.5,30060,2,410,872,28,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20501,57.92968,-152.10196,153,Y,130,5.5,30060,1,400,794,19,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20501,57.92968,-152.10196,153,Y,130,5.5,30060,1,410,904,19,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20501,57.92968,-152.10196,153,Y,130,5.5,30060,1,380,704,23,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20501,57.92968,-152.10196,153,Y,130,5.5,30060,1,380,702,21,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20502,56.653259999999996,-153.07082,155,Y,130,4.6000000000000005,30060,2,250,202,6,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20502,56.653259999999996,-153.07082,155,Y,130,4.6000000000000005,30060,1,360,592,10,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20502,56.653259999999996,-153.07082,155,Y,130,4.6000000000000005,30060,1,240,200,5,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20502,56.653259999999996,-153.07082,155,Y,130,4.6000000000000005,30060,1,160,46,2,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20503,57.04832,-151.57154,127,Y,134,5.5,30060,1,390,734,13,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20503,57.04832,-151.57154,127,Y,134,5.5,30060,1,410,912,33,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20503,57.04832,-151.57154,127,Y,134,5.5,30060,1,400,784,21,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20503,57.04832,-151.57154,127,Y,134,5.5,30060,1,380,728,22,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20503,57.04832,-151.57154,127,Y,134,5.5,30060,2,450,1016,33,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20506,57.2802,-151.04662,102,Y,134,5.7,30060,1,390,886,24,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20506,57.2802,-151.04662,102,Y,134,5.7,30060,1,400,996,32,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20506,57.2802,-151.04662,102,Y,134,5.7,30060,1,400,876,21,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20506,57.2802,-151.04662,102,Y,134,5.7,30060,1,400,916,21,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20132,55.979600000000005,-156.58718,195,Y,121,5,30060,1,410,806,19,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20132,55.979600000000005,-156.58718,195,Y,121,5,30060,1,390,770,23,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20132,55.979600000000005,-156.58718,195,Y,121,5,30060,1,410,910,56,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20137,56.70523,-155.52021,232,Y,220,5.1000000000000005,30060,1,340,492,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20138,56.9347,-155.10417,167,Y,121,5.2,30060,2,420,932,17,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20138,56.9347,-155.10417,167,Y,121,5.2,30060,2,460,1170,30,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20138,56.9347,-155.10417,167,Y,121,5.2,30060,2,450,1058,22,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20138,56.9347,-155.10417,167,Y,121,5.2,30060,1,180,66,3,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20138,56.9347,-155.10417,167,Y,121,5.2,30060,1,400,792,22,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20144,56.406369999999995,-156.64242,172,Y,121,5.1000000000000005,30060,1,360,678,14,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20144,56.406369999999995,-156.64242,172,Y,121,5.1000000000000005,30060,1,390,832,12,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20144,56.406369999999995,-156.64242,172,Y,121,5.1000000000000005,30060,1,430,904,30,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20144,56.406369999999995,-156.64242,172,Y,121,5.1000000000000005,30060,2,450,1228,38,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20144,56.406369999999995,-156.64242,172,Y,121,5.1000000000000005,30060,2,420,978,36,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20142,56.82635,-156.13893,189,Y,121,4.9,30060,1,440,1020,22,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20142,56.82635,-156.13893,189,Y,121,4.9,30060,1,270,244,5,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20142,56.82635,-156.13893,189,Y,121,4.9,30060,1,270,262,5,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20142,56.82635,-156.13893,189,Y,121,4.9,30060,1,270,244,6,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20142,56.82635,-156.13893,189,Y,121,4.9,30060,1,390,802,17,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20143,56.80484,-156.22372000000001,193,Y,121,5,30060,1,400,810,25,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20143,56.80484,-156.22372000000001,193,Y,121,5,30060,1,420,948,26,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20143,56.80484,-156.22372000000001,193,Y,121,5,30060,1,340,510,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20143,56.80484,-156.22372000000001,193,Y,121,5,30060,1,440,1058,54,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20143,56.80484,-156.22372000000001,193,Y,121,5,30060,2,410,800,19,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20145,56.45498,-155.94303,230,Y,220,4.9,30060,1,340,490,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20145,56.45498,-155.94303,230,Y,220,4.9,30060,1,390,730,20,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20145,56.45498,-155.94303,230,Y,220,4.9,30060,2,410,815,20,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20145,56.45498,-155.94303,230,Y,220,4.9,30060,2,430,1035,24,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20146,56.35875,-155.88864,181,Y,121,5.1000000000000005,30060,1,400,858,25,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20146,56.35875,-155.88864,181,Y,121,5.1000000000000005,30060,1,370,590,34,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20146,56.35875,-155.88864,181,Y,121,5.1000000000000005,30060,1,390,814,25,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20146,56.35875,-155.88864,181,Y,121,5.1000000000000005,30060,2,420,1038,33,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20146,56.35875,-155.88864,181,Y,121,5.1000000000000005,30060,2,400,890,17,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20147,55.139779999999995,-157.33319,104,Y,122,4.7,30060,1,390,820,24,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20147,55.139779999999995,-157.33319,104,Y,122,4.7,30060,1,390,730,26,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20147,55.139779999999995,-157.33319,104,Y,122,4.7,30060,1,410,910,16,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20147,55.139779999999995,-157.33319,104,Y,122,4.7,30060,2,390,730,20,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20147,55.139779999999995,-157.33319,104,Y,122,4.7,30060,2,370,675,16,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20148,55.077439999999996,-157.05174,293,Y,221,4.5,30060,2,360,668,12,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20148,55.077439999999996,-157.05174,293,Y,221,4.5,30060,2,400,832,30,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20148,55.077439999999996,-157.05174,293,Y,221,4.5,30060,1,340,548,14,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20148,55.077439999999996,-157.05174,293,Y,221,4.5,30060,1,350,584,23,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20148,55.077439999999996,-157.05174,293,Y,221,4.5,30060,1,340,548,16,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20149,55.167089999999995,-156.96813,149,Y,122,5,30060,1,380,672,21,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20149,55.167089999999995,-156.96813,149,Y,122,5,30060,1,380,736,28,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20149,55.167089999999995,-156.96813,149,Y,122,5,30060,1,400,810,20,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20149,55.167089999999995,-156.96813,149,Y,122,5,30060,2,410,902,18,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20149,55.167089999999995,-156.96813,149,Y,122,5,30060,2,420,884,22,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20150,55.33204,-156.98346,94,Y,21,5,30060,2,360,556,15,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20150,55.33204,-156.98346,94,Y,21,5,30060,2,400,838,26,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20150,55.33204,-156.98346,94,Y,21,5,30060,1,360,574,13,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20150,55.33204,-156.98346,94,Y,21,5,30060,1,380,558,11,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20150,55.33204,-156.98346,94,Y,21,5,30060,1,400,796,16,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20152,55.27433,-156.47868,161,Y,122,5.1000000000000005,30060,1,380,749,21,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20152,55.27433,-156.47868,161,Y,122,5.1000000000000005,30060,1,390,732,17,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20152,55.27433,-156.47868,161,Y,122,5.1000000000000005,30060,1,380,738,16,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20152,55.27433,-156.47868,161,Y,122,5.1000000000000005,30060,1,370,631,14,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20152,55.27433,-156.47868,161,Y,122,5.1000000000000005,30060,1,380,658,17,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20153,55.788149999999995,-156.49974,254,Y,220,4.9,30060,2,430,1026,21,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20159,57.23144,-152.78284,132,Y,30,5.7,30060,2,270,232,5,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20163,56.47651,-152.52636,289,Y,231,4.6000000000000005,30060,2,400,712,22,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20163,56.47651,-152.52636,289,Y,231,4.6000000000000005,30060,2,370,698,16,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20163,56.47651,-152.52636,289,Y,231,4.6000000000000005,30060,2,410,1044,30,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20163,56.47651,-152.52636,289,Y,231,4.6000000000000005,30060,2,390,754,19,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20037,54.1694,-161.48815,344,Y,310,4.1,30060,2,350,594,14,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20037,54.1694,-161.48815,344,Y,310,4.1,30060,2,360,666,12,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20037,54.1694,-161.48815,344,Y,310,4.1,30060,2,350,582,13,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20045,54.35736,-160.10377,253,Y,210,5,30060,2,370,655,13,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20045,54.35736,-160.10377,253,Y,210,5,30060,1,360,645,14,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20045,54.35736,-160.10377,253,Y,210,5,30060,1,350,525,12,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20045,54.35736,-160.10377,253,Y,210,5,30060,1,340,500,12,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20045,54.35736,-160.10377,253,Y,210,5,30060,1,360,600,11,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20047,54.43607,-159.48585,207,Y,210,5.1000000000000005,30060,2,350,635,11,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20047,54.43607,-159.48585,207,Y,210,5.1000000000000005,30060,1,380,780,24,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20047,54.43607,-159.48585,207,Y,210,5.1000000000000005,30060,1,380,665,22,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20047,54.43607,-159.48585,207,Y,210,5.1000000000000005,30060,1,350,520,10,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20047,54.43607,-159.48585,207,Y,210,5.1000000000000005,30060,1,390,800,31,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20048,55.137339999999995,-160.39505,77,Y,13,5.3,30060,2,340,450,10,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20048,55.137339999999995,-160.39505,77,Y,13,5.3,30060,2,410,940,18,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20048,55.137339999999995,-160.39505,77,Y,13,5.3,30060,2,400,790,21,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20048,55.137339999999995,-160.39505,77,Y,13,5.3,30060,1,350,540,14,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20048,55.137339999999995,-160.39505,77,Y,13,5.3,30060,1,340,515,11,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20048,55.137339999999995,-160.39505,77,Y,13,5.3,30060,1,360,640,8,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20109,55.50684,-158.94716,89,Y,12,4.6000000000000005,30060,2,240,185,5,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20109,55.50684,-158.94716,89,Y,12,4.6000000000000005,30060,2,240,205,4,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20109,55.50684,-158.94716,89,Y,12,4.6000000000000005,30060,2,240,175,4,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20109,55.50684,-158.94716,89,Y,12,4.6000000000000005,30060,2,210,130,4,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20109,55.50684,-158.94716,89,Y,12,4.6000000000000005,30060,2,230,150,3,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20115,54.7627,-158.82092,88,Y,13,4.4,30060,1,250,180,5,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20116,54.883539999999996,-159.01776999999998,78,Y,13,4.6000000000000005,30060,1,150,44,2,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20118,54.892939999999996,-158.51538,172,Y,120,4.9,30060,1,350,580,8,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20118,54.892939999999996,-158.51538,172,Y,120,4.9,30060,2,370,655,10,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20118,54.892939999999996,-158.51538,172,Y,120,4.9,30060,2,300,370,5,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20118,54.892939999999996,-158.51538,172,Y,120,4.9,30060,2,450,1135,24,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20118,54.892939999999996,-158.51538,172,Y,120,4.9,30060,2,350,535,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20121,54.86098,-157.89913,130,Y,122,NA,30060,2,360,640,10,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20121,54.86098,-157.89913,130,Y,122,NA,30060,1,340,534,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20121,54.86098,-157.89913,130,Y,122,NA,30060,2,150,36,2,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20121,54.86098,-157.89913,130,Y,122,NA,30060,2,340,506,8,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20121,54.86098,-157.89913,130,Y,122,NA,30060,2,190,88,3,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20119,54.852259999999994,-158.40409,194,Y,120,4.9,30060,1,370,612,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20119,54.852259999999994,-158.40409,194,Y,120,4.9,30060,1,340,606,8,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20119,54.852259999999994,-158.40409,194,Y,120,4.9,30060,1,340,496,5,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20119,54.852259999999994,-158.40409,194,Y,120,4.9,30060,2,260,214,5,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20119,54.852259999999994,-158.40409,194,Y,120,4.9,30060,2,270,266,8,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20120,54.72938,-158.28264000000001,221,Y,221,4.5,30060,1,350,512,8,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20120,54.72938,-158.28264000000001,221,Y,221,4.5,30060,2,350,510,10,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20120,54.72938,-158.28264000000001,221,Y,221,4.5,30060,2,320,412,7,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20120,54.72938,-158.28264000000001,221,Y,221,4.5,30060,2,360,606,10,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20120,54.72938,-158.28264000000001,221,Y,221,4.5,30060,2,330,438,7,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20122,54.84406,-157.69871,237,Y,221,4.7,30060,1,370,630,18,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20122,54.84406,-157.69871,237,Y,221,4.7,30060,1,380,770,17,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20122,54.84406,-157.69871,237,Y,221,4.7,30060,1,360,615,19,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20122,54.84406,-157.69871,237,Y,221,4.7,30060,1,400,880,20,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20122,54.84406,-157.69871,237,Y,221,4.7,30060,1,350,625,16,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20127,55.27569,-158.14216,113,Y,120,4.7,30060,1,380,680,18,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20127,55.27569,-158.14216,113,Y,120,4.7,30060,1,410,926,27,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20127,55.27569,-158.14216,113,Y,120,4.7,30060,1,380,762,14,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20127,55.27569,-158.14216,113,Y,120,4.7,30060,1,330,446,8,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20127,55.27569,-158.14216,113,Y,120,4.7,30060,2,370,694,11,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20133,55.402359999999994,-157.97931,106,Y,120,4.3,30060,2,440,1070,25,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20131,55.96561,-157.00092,110,Y,121,4.9,30060,1,390,760,21,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20131,55.96561,-157.00092,110,Y,121,4.9,30060,1,400,802,19,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20131,55.96561,-157.00092,110,Y,121,4.9,30060,1,410,908,29,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20131,55.96561,-157.00092,110,Y,121,4.9,30060,1,390,846,16,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20131,55.96561,-157.00092,110,Y,121,4.9,30060,1,390,772,17,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20132,55.979600000000005,-156.58718,195,Y,121,5,30060,2,440,940,25,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20132,55.979600000000005,-156.58718,195,Y,121,5,30060,2,430,992,26,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20002,52.67435,-169.4299,182,Y,111,4.5,30060,2,330,470,10,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20002,52.67435,-169.4299,182,Y,111,4.5,30060,1,470,1200,52,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20002,52.67435,-169.4299,182,Y,111,4.5,30060,1,260,216,6,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20002,52.67435,-169.4299,182,Y,111,4.5,30060,1,340,538,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20002,52.67435,-169.4299,182,Y,111,4.5,30060,1,330,444,10,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20003,52.64694,-169.91814,239,Y,210,4.2,30060,2,330,500,9,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20003,52.64694,-169.91814,239,Y,210,4.2,30060,1,320,510,8,NA,2021
-741,GOA,2021 Gulf of Alaska Bottom Trawl Survey,-20004,52.43618,-169.87067,235,Y,210,4.4,30060,1,390,802,32,NA,2021
