record_type,join_key,species_key,sex_key,t_table,cruise,permit,haul_seq,haul_join,vessel,haul_date,haul,sex,species,species_name,sample_type,sample_number,sample_size,sample_weight,extrapolated_weight,extrapolated_number,percent_retained,year,date_of_entry,akfin_load_date,akr_species_code,gear_modifier_description,akfin_vdate,fmp_subarea,gear_type
HAUL,j22794004093000000744,301,U,ATL,22794,4093,744,22794004093000000744,A264,2018-06-22T00:00:00Z,358,NA,301,PACIFIC OCEAN PERCH,B,330,215,199.18,23852.4,39518,100,2018,2018-06-22T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22794004093000000842,301,U,ATL,22794,4093,842,22794004093000000842,A264,2018-07-03T00:00:00Z,407,NA,301,PACIFIC OCEAN PERCH,B,140,191,85.94,85.81,140,100,2018,2018-07-03T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22620000367000001186,301,U,ATL,22620,367,1186,22620000367000001186,A343,2018-05-03T00:00:00Z,75,NA,301,PACIFIC OCEAN PERCH,B,2,303,1.55,107.4,139,0,2018,2023-02-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22620000367000001264,301,U,ATL,22620,367,1264,22620000367000001264,A343,2018-05-26T00:00:00Z,114,NA,301,PACIFIC OCEAN PERCH,B,55,301,45.52,2350.77,2840,0,2018,2023-02-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22727003402000000324,301,U,ATL,22727,3402,324,22727003402000000324,A322,2018-06-02T00:00:00Z,122,NA,301,PACIFIC OCEAN PERCH,B,317,230,229.6,15529,21440,100,2018,2018-06-02T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22946002800000004034,301,U,ATL,22946,2800,4034,22946002800000004034,A066,2018-08-29T00:00:00Z,814,NA,301,PACIFIC OCEAN PERCH,B,112,360,38.07,2467.13,7258,100,2018,2018-08-29T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22818003369000001180,301,U,ATL,22818,3369,1180,22818003369000001180,A047,2018-07-15T00:00:00Z,585,NA,301,PACIFIC OCEAN PERCH,B,1167,810,781.64,56341.48,84119,99,2018,2018-07-15T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,1
HAUL,j22652003402000000328,301,U,ATL,22652,3402,328,22652003402000000328,A322,2018-06-18T00:00:00Z,124,NA,301,PACIFIC OCEAN PERCH,B,323,361,202.3,9613.34,15349,100,2018,2018-06-18T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22708003367000003200,301,U,ATL,22708,3367,3200,22708003367000003200,A035,2018-07-30T00:00:00Z,584,NA,301,PACIFIC OCEAN PERCH,B,159,115,106.62,9181.71,13692,99,2018,2018-07-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22713002800000003454,301,U,ATL,22713,2800,3454,22713002800000003454,A066,2018-06-24T00:00:00Z,525,NA,301,PACIFIC OCEAN PERCH,B,12,378,8.81,759.08,1034,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003486,301,U,ATL,22713,2800,3486,22713002800000003486,A066,2018-06-27T00:00:00Z,541,NA,301,PACIFIC OCEAN PERCH,B,8,338,6.82,536.28,629,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22946002800000003994,301,U,ATL,22946,2800,3994,22946002800000003994,A066,2018-08-25T00:00:00Z,794,NA,301,PACIFIC OCEAN PERCH,B,2,112,1.9,138.89,146,100,2018,2018-08-25T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22713002800000003520,301,U,ATL,22713,2800,3520,22713002800000003520,A066,2018-07-02T00:00:00Z,558,NA,301,PACIFIC OCEAN PERCH,B,18,110,12.03,1540.93,2306,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003842,301,U,ATL,22713,2800,3842,22713002800000003842,A066,2018-08-07T00:00:00Z,718,NA,301,PACIFIC OCEAN PERCH,B,4,359,3.87,121.79,126,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003966,301,U,ATL,22713,2800,3966,22713002800000003966,A066,2018-08-21T00:00:00Z,780,NA,301,PACIFIC OCEAN PERCH,B,1,125,0.76,17.56,23,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22794004093000000694,301,U,ATL,22794,4093,694,22794004093000000694,A264,2018-06-17T00:00:00Z,334,NA,301,PACIFIC OCEAN PERCH,B,945,610,553.2,59012.49,100808,100,2018,2018-06-17T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22794004093000000808,301,U,ATL,22794,4093,808,22794004093000000808,A264,2018-06-30T00:00:00Z,390,NA,301,PACIFIC OCEAN PERCH,B,156,150,111.89,6323.73,8817,100,2018,2018-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22794004093000000856,301,U,ATL,22794,4093,856,22794004093000000856,A264,2018-07-04T00:00:00Z,414,NA,301,PACIFIC OCEAN PERCH,B,14,230,11.5,938.67,1143,100,2018,2018-07-04T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22976000367000001470,301,U,ATL,22976,367,1470,22976000367000001470,A343,2018-10-09T00:00:00Z,217,NA,301,PACIFIC OCEAN PERCH,B,5,268,2.1,78.48,187,0,2018,2018-10-09T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j23064000367000001758,301,U,ATL,23064,367,1758,23064000367000001758,A343,2018-12-13T00:00:00Z,361,NA,301,PACIFIC OCEAN PERCH,B,12,191,2.64,242.65,1103,100,2018,2018-12-13T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22951000519000000170,301,U,ATL,22951,519,170,22951000519000000170,A012,2018-10-12T00:00:00Z,2,NA,301,PACIFIC OCEAN PERCH,B,2,209,1.55,50.27,65,0,2018,2018-10-12T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22976000367000001600,301,U,ATL,22976,367,1600,22976000367000001600,A343,2018-11-05T00:00:00Z,282,NA,301,PACIFIC OCEAN PERCH,B,24,341,20.6,967.14,1127,80,2018,2018-11-05T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22493006222000000098,301,U,ATL,22493,6222,98,22493006222000000098,A661,2018-03-28T00:00:00Z,1,NA,301,PACIFIC OCEAN PERCH,B,3,299,1.4,351.6,753,100,2018,2018-03-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,2
HAUL,j22810003819000000820,301,U,ATL,22810,3819,820,22810003819000000820,A117,2018-07-10T00:00:00Z,403,NA,301,PACIFIC OCEAN PERCH,B,570,363,331.68,16660.79,28632,100,2018,2018-07-10T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22652000005000000170,301,U,ATL,22652,5,170,22652000005000000170,A267,2018-06-14T00:00:00Z,150,NA,301,PACIFIC OCEAN PERCH,B,410,285,285.36,37665,54116,100,2018,2018-06-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22713002800000003432,301,U,ATL,22713,2800,3432,22713002800000003432,A066,2018-06-22T00:00:00Z,514,NA,301,PACIFIC OCEAN PERCH,B,269,312,181.13,14304.61,21244,50,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003736,301,U,ATL,22713,2800,3736,22713002800000003736,A066,2018-07-26T00:00:00Z,665,NA,301,PACIFIC OCEAN PERCH,B,98,316,49.05,3321.86,6637,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003780,301,U,ATL,22713,2800,3780,22713002800000003780,A066,2018-07-31T00:00:00Z,687,NA,301,PACIFIC OCEAN PERCH,B,723,480,478.64,47327.48,71490,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22711000825000000360,301,U,ATL,22711,825,360,22711000825000000360,A086,2018-06-01T00:00:00Z,79,NA,301,PACIFIC OCEAN PERCH,B,311,226,225.8,37022,50991,100,2018,2018-06-01T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22659001879000003780,301,U,ATL,22659,1879,3780,22659001879000003780,A032,2018-07-17T00:00:00Z,550,NA,301,PACIFIC OCEAN PERCH,B,155,329,99.18,14607.65,22821,100,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22708003367000003252,301,U,ATL,22708,3367,3252,22708003367000003252,A035,2018-08-06T00:00:00Z,610,NA,301,PACIFIC OCEAN PERCH,B,59,258,31.64,2345.95,4375,99,2018,2018-08-06T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22652004131000000582,301,U,ATL,22652,4131,582,22652004131000000582,A346,2018-05-15T00:00:00Z,73,NA,301,PACIFIC OCEAN PERCH,B,30,133,23,3434.14,4479,100,2018,2018-05-15T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22652004131000000670,301,U,ATL,22652,4131,670,22652004131000000670,A346,2018-06-07T00:00:00Z,117,NA,301,PACIFIC OCEAN PERCH,B,5,64,0.85,179.61,1057,100,2018,2018-06-07T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22976000367000001560,301,U,ATL,22976,367,1560,22976000367000001560,A343,2018-10-26T00:00:00Z,262,NA,301,PACIFIC OCEAN PERCH,B,1,312,0.8,30.8,39,0,2018,2018-10-26T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j23064000367000001710,301,U,ATL,23064,367,1710,23064000367000001710,A343,2018-12-04T00:00:00Z,337,NA,301,PACIFIC OCEAN PERCH,B,2,327,0.22,11.15,101,0,2018,2018-12-04T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003532,301,U,ATL,22713,2800,3532,22713002800000003532,A066,2018-07-03T00:00:00Z,564,NA,301,PACIFIC OCEAN PERCH,B,65,325,46.26,3021.45,4245,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003652,301,U,ATL,22713,2800,3652,22713002800000003652,A066,2018-07-17T00:00:00Z,623,NA,301,PACIFIC OCEAN PERCH,B,338,231,194.58,12431.45,21594,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003678,301,U,ATL,22713,2800,3678,22713002800000003678,A066,2018-07-19T00:00:00Z,636,NA,301,PACIFIC OCEAN PERCH,B,3,238,1.82,99.09,163,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003860,301,U,ATL,22713,2800,3860,22713002800000003860,A066,2018-08-08T00:00:00Z,727,NA,301,PACIFIC OCEAN PERCH,B,2,385,2.57,71.47,56,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22794004093000000666,301,U,ATL,22794,4093,666,22794004093000000666,A264,2018-06-14T00:00:00Z,321,NA,301,PACIFIC OCEAN PERCH,B,374,308,256.18,27798.77,40584,100,2018,2018-06-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22879000405000000480,301,U,ATL,22879,405,480,22879000405000000480,A234,2018-07-29T00:00:00Z,170,NA,301,PACIFIC OCEAN PERCH,B,112,172,58.2,2471.21,4756,100,2018,2018-07-29T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22929004037000000430,301,U,ATL,22929,4037,430,22929004037000000430,60056,2018-10-08T00:00:00Z,213,NA,301,PACIFIC OCEAN PERCH,B,20,155,19.8,3205.29,3238,100,2018,2018-10-08T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22794004093000000896,301,U,ATL,22794,4093,896,22794004093000000896,A264,2018-07-12T00:00:00Z,434,NA,301,PACIFIC OCEAN PERCH,B,304,237,211.42,15758.97,22660,100,2018,2018-07-12T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22833002123000002624,301,U,ATL,22833,2123,2624,22833002123000002624,A118,2018-08-12T00:00:00Z,557,NA,301,PACIFIC OCEAN PERCH,B,167,452,107.59,17567.88,27372,100,2018,2018-08-12T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,2
HAUL,j22966004037000000448,301,U,ATL,22966,4037,448,22966004037000000448,60056,2018-09-14T00:00:00Z,170,NA,301,PACIFIC OCEAN PERCH,B,4,120,4.15,99.84,96,100,2018,2018-09-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22995002177000000314,301,U,ATL,22995,2177,314,22995002177000000314,29390,2018-09-10T00:00:00Z,22,NA,301,PACIFIC OCEAN PERCH,B,1,990,0.4,5.63,4,0,2018,2021-12-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,8
HAUL,j22659001879000003594,301,U,ATL,22659,1879,3594,22659001879000003594,A032,2018-06-24T00:00:00Z,458,NA,301,PACIFIC OCEAN PERCH,B,174,236,111.16,12413.53,19456,100,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22659001879000003778,301,U,ATL,22659,1879,3778,22659001879000003778,A032,2018-07-17T00:00:00Z,549,NA,301,PACIFIC OCEAN PERCH,B,70,324,34.42,1955.89,3978,100,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22677001043000000134,301,U,ATL,22677,1043,134,22677001043000000134,A131,2018-08-16T00:00:00Z,101,NA,301,PACIFIC OCEAN PERCH,B,92,171,74.24,3808.43,4719,100,2018,2018-08-16T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22946002800000004006,301,U,ATL,22946,2800,4006,22946002800000004006,A066,2018-08-27T00:00:00Z,800,NA,301,PACIFIC OCEAN PERCH,B,375,315,264.36,15100.17,21420,100,2018,2018-08-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22818003369000001234,301,U,ATL,22818,3369,1234,22818003369000001234,A047,2018-07-25T00:00:00Z,610,NA,301,PACIFIC OCEAN PERCH,B,69,312,55.9,3778.9,4664,99,2018,2018-07-25T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,1
HAUL,j22995001116000000352,301,U,ATL,22995,1116,352,22995001116000000352,A167,2018-10-16T00:00:00Z,88,NA,301,PACIFIC OCEAN PERCH,B,18,250,18.2,9995.52,9886,100,2018,2018-10-16T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22956003367000003514,301,U,ATL,22956,3367,3514,22956003367000003514,A035,2018-09-12T00:00:00Z,739,NA,301,PACIFIC OCEAN PERCH,B,298,395,227.55,9628.49,12609,99,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22961003402000000394,301,U,ATL,22961,3402,394,22961003402000000394,A322,2018-09-18T00:00:00Z,159,NA,301,PACIFIC OCEAN PERCH,B,9,264,8.5,483.77,512,100,2018,2018-09-18T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j23039001674000000104,301,U,ATL,23039,1674,104,23039001674000000104,A079,2018-09-14T00:00:00Z,119,NA,301,PACIFIC OCEAN PERCH,B,3,225,2.42,79.15,98,100,2018,2018-09-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22797003819000001074,301,U,ATL,22797,3819,1074,22797003819000001074,A117,2018-08-22T00:00:00Z,528,NA,301,PACIFIC OCEAN PERCH,B,471,475,363.32,31952.92,41423,100,2018,2018-08-22T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22818003369000001236,301,U,ATL,22818,3369,1236,22818003369000001236,A047,2018-07-26T00:00:00Z,611,NA,301,PACIFIC OCEAN PERCH,B,8,212,6.18,297.24,385,99,2018,2018-07-26T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,1
HAUL,j22956003367000003526,301,U,ATL,22956,3367,3526,22956003367000003526,A035,2018-09-14T00:00:00Z,745,NA,301,PACIFIC OCEAN PERCH,B,127,377,36.03,2069.81,7296,99,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22956003367000003534,301,U,ATL,22956,3367,3534,22956003367000003534,A035,2018-09-17T00:00:00Z,749,NA,301,PACIFIC OCEAN PERCH,B,197,316,146.25,7317.1,9856,99,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WG,1
HAUL,j22965001482000000550,301,U,ATL,22965,1482,550,22965001482000000550,A325,2018-10-30T00:00:00Z,287,NA,301,PACIFIC OCEAN PERCH,B,4,146,4.2,217.67,207,100,2018,2018-10-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22620000367000001148,301,U,ATL,22620,367,1148,22620000367000001148,A343,2018-04-16T00:00:00Z,56,NA,301,PACIFIC OCEAN PERCH,B,108,294,73.64,3901.45,5722,0,2018,2023-02-27T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003450,301,U,ATL,22713,2800,3450,22713002800000003450,A066,2018-06-24T00:00:00Z,523,NA,301,PACIFIC OCEAN PERCH,B,100,353,61.95,3673.32,5929,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003650,301,U,ATL,22713,2800,3650,22713002800000003650,A066,2018-07-16T00:00:00Z,622,NA,301,PACIFIC OCEAN PERCH,B,115,79,71,4297.56,6961,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22713002800000003702,301,U,ATL,22713,2800,3702,22713002800000003702,A066,2018-07-21T00:00:00Z,648,NA,301,PACIFIC OCEAN PERCH,B,41,168,16.36,1011.15,2534,100,2018,2022-06-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22606000519000000056,301,U,ATL,22606,519,56,22606000519000000056,A012,2018-04-08T00:00:00Z,5,NA,301,PACIFIC OCEAN PERCH,B,4,233,4.9,360.82,295,10,2018,2018-04-08T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22964004024000000178,301,U,ATL,22964,4024,178,22964004024000000178,53170,2018-11-13T00:00:00Z,3,NA,301,PACIFIC OCEAN PERCH,L,1,246,0.8,10.87,4,100,2018,2021-12-30T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,8
HAUL,j23091002781000000584,301,U,ATL,23091,2781,584,23091002781000000584,A026,2018-11-08T00:00:00Z,7,NA,301,PACIFIC OCEAN PERCH,B,6,503,2.4,75.8,190,100,2018,2018-11-08T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22652004131000000588,301,U,ATL,22652,4131,588,22652004131000000588,A346,2018-05-16T00:00:00Z,76,NA,301,PACIFIC OCEAN PERCH,B,2,85,1.8,288.68,321,100,2018,2018-05-16T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22652004131000000596,301,U,ATL,22652,4131,596,22652004131000000596,A346,2018-05-17T00:00:00Z,80,NA,301,PACIFIC OCEAN PERCH,B,1,69,0.65,95.94,148,100,2018,2018-05-17T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22652004131000000664,301,U,ATL,22652,4131,664,22652004131000000664,A346,2018-06-05T00:00:00Z,114,NA,301,PACIFIC OCEAN PERCH,B,76,65,48.8,5433.37,8462,100,2018,2018-06-05T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22960000410000000358,301,U,ATL,22960,410,358,22960000410000000358,A567,2018-08-28T00:00:00Z,134,NA,301,PACIFIC OCEAN PERCH,B,4,184,15.6,6649.98,1705,100,2018,2018-08-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22962002781000000228,301,U,ATL,22962,2781,228,22962002781000000228,A026,2018-09-02T00:00:00Z,145,NA,301,PACIFIC OCEAN PERCH,B,6,273,2.85,666.94,1404,100,2018,2018-09-02T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22635002123000002238,301,U,ATL,22635,2123,2238,22635002123000002238,A118,2018-06-09T00:00:00Z,366,NA,301,PACIFIC OCEAN PERCH,B,7,259,5.69,248.94,306,0,2018,2018-06-09T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22653007079000000232,301,U,ATL,22653,7079,232,22653007079000000232,A713,2018-05-12T00:00:00Z,71,NA,301,PACIFIC OCEAN PERCH,B,265,207,198.8,8549.35,11396,100,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22653007079000000236,301,U,ATL,22653,7079,236,22653007079000000236,A713,2018-05-12T00:00:00Z,73,NA,301,PACIFIC OCEAN PERCH,B,200,200,147.4,3422.71,4644,100,2018,2023-02-28T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j23048007079000000308,301,U,ATL,23048,7079,308,23048007079000000308,A713,2018-09-25T00:00:00Z,7,NA,301,PACIFIC OCEAN PERCH,B,57,164,35.2,1309.66,2121,100,2018,2018-09-25T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22658002142000000096,301,U,ATL,22658,2142,96,22658002142000000096,A158,2018-05-07T00:00:00Z,41,NA,301,PACIFIC OCEAN PERCH,B,61,53,53.1,22680,26054,100,2018,2018-05-07T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22658006182000000910,301,U,ATL,22658,6182,910,22658006182000000910,A648,2018-06-03T00:00:00Z,165,NA,301,PACIFIC OCEAN PERCH,B,168,116,109.1,25534.84,39320,100,2018,2018-06-03T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22833002123000002550,301,U,ATL,22833,2123,2550,22833002123000002550,A118,2018-07-25T00:00:00Z,520,NA,301,PACIFIC OCEAN PERCH,B,104,314,62.39,8725.55,14480,99,2018,2018-07-25T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,1
HAUL,j22554002123000001900,301,U,ATL,22554,2123,1900,22554002123000001900,A118,2018-04-13T00:00:00Z,197,NA,301,PACIFIC OCEAN PERCH,B,7,264,4.41,243.84,387,0,2018,2018-04-13T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22384000405000000044,301,U,ATL,22384,405,44,22384000405000000044,A234,2018-03-01T00:00:00Z,2,NA,301,PACIFIC OCEAN PERCH,B,5,173,3.8,140.16,184,100,2018,2018-03-01T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22710004037000000228,301,U,ATL,22710,4037,228,22710004037000000228,60056,2018-06-15T00:00:00Z,167,NA,301,PACIFIC OCEAN PERCH,B,483,368,367.6,13610,17883,100,2018,2018-06-15T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22833002123000002488,301,U,ATL,22833,2123,2488,22833002123000002488,A118,2018-07-16T00:00:00Z,490,NA,301,PACIFIC OCEAN PERCH,B,117,291,74.42,11576.14,18171,99,2018,2018-07-16T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,2
HAUL,j22833002123000002554,301,U,ATL,22833,2123,2554,22833002123000002554,A118,2018-07-26T00:00:00Z,522,NA,301,PACIFIC OCEAN PERCH,B,176,423,120.12,13050.18,19127,99,2018,2018-07-26T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,WY,2
HAUL,j22554002123000001926,301,U,ATL,22554,2123,1926,22554002123000001926,A118,2018-04-17T00:00:00Z,210,NA,301,PACIFIC OCEAN PERCH,B,19,146,10.3,154.01,284,60,2018,2018-04-17T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,1
HAUL,j22964000249000000102,301,U,ATL,22964,249,102,22964000249000000102,A037,2018-10-04T00:00:00Z,176,NA,301,PACIFIC OCEAN PERCH,B,15,213,12.8,5585.93,6546,80,2018,2018-10-04T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22664001868000000232,301,U,ATL,22664,1868,232,22664001868000000232,A070,2018-05-14T00:00:00Z,69,NA,301,PACIFIC OCEAN PERCH,B,229,198,197.9,31800,36797,100,2018,2018-05-14T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
HAUL,j22773032645000000544,301,U,ATL,22773,32645,544,22773032645000000544,A712,2018-09-01T00:00:00Z,4,NA,301,PACIFIC OCEAN PERCH,B,14,273,11,3916.81,4985,50,2018,2018-09-01T00:00:00Z,2023-06-27T23:45:01Z,141,NA,2023-06-28T02:56:22Z,CG,2
