record_type,join_key,species_key,sex_key,t_table,cruise,permit,vessel,gear,nmfs_area,latdd_start,londd_start,latdd_end,londd_end,length_seq,performance,fishing_depth_fathoms,bottom_depth_fathoms,length,weight,species,sex,haul_offload_date,haul_offload,specimen_number,age,maturity_code,maturity_description,specimen_type,specimen_type_description,haul_join,port_join,year,viability,injury,special_project_code,sample_system,akfin_load_date,gear_description,gear_performance_description,akr_gear,fmp_gear,fmp_area,fmp_subarea,species_name,akr_species_code,deployment_trip_pk,deployment_trip_start_date,deployment_trip_end_date,sampling_strata,sampling_strata_name,sampling_strata_deployment_category,sampling_strata_selection_rate,monitoring_status,landing_report_id,akfin_vdate,gear_type,haul_seq
HAUL,22810003819e9,301,M,ATL_HAUL,22810,3819,A117,1,630,57.7,-149.96667,57.76667,-149.98333,9656,1,94,94,36,0.58,301,M,2018-07-29T00:00:00Z,481,48102,NA,NA,NA,3,Length-Weight Sample,22810003819e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,740262,2018-07-27T00:00:00Z,2018-07-31T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,980
HAUL,22810003819e9,301,M,ATL_HAUL,22810,3819,A117,1,630,57.7,-149.96667,57.76667,-149.98333,9656,1,94,94,36,NA,301,M,2018-07-29T00:00:00Z,481,48102,13,NA,NA,1,Otoliths,22810003819e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,740262,2018-07-27T00:00:00Z,2018-07-31T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,980
HAUL,22649001043e9,301,F,ATL_HAUL,22649,1043,A131,1,630,57.12694,-151.40417,57.12611,-151.37861,415,1,78,78,30,NA,301,F,2018-05-06T00:00:00Z,71,23,NA,NA,NA,1,Otoliths,22649001043e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,729070,2018-05-05T00:00:00Z,2018-05-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,74
HAUL,22649001043e9,301,F,ATL_HAUL,22649,1043,A131,1,630,57.12694,-151.40417,57.12611,-151.37861,416,1,78,78,36,0.5,301,F,2018-05-06T00:00:00Z,71,21,NA,NA,NA,3,Length-Weight Sample,22649001043e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,729070,2018-05-05T00:00:00Z,2018-05-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,74
HAUL,22649001043e9,301,F,ATL_HAUL,22649,1043,A131,1,630,57.12694,-151.40417,57.12611,-151.37861,416,1,78,78,36,NA,301,F,2018-05-06T00:00:00Z,71,21,13,NA,NA,1,Otoliths,22649001043e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,729070,2018-05-05T00:00:00Z,2018-05-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,74
HAUL,22649001043e9,301,M,ATL_HAUL,22649,1043,A131,1,630,57.12694,-151.40417,57.12611,-151.37861,412,1,78,78,36,0.5,301,M,2018-05-06T00:00:00Z,71,22,NA,NA,NA,3,Length-Weight Sample,22649001043e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,729070,2018-05-05T00:00:00Z,2018-05-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,74
HAUL,22649001043e9,301,M,ATL_HAUL,22649,1043,A131,1,630,57.12694,-151.40417,57.12611,-151.37861,412,1,78,78,36,NA,301,M,2018-05-06T00:00:00Z,71,22,NA,NA,NA,1,Otoliths,22649001043e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,729070,2018-05-05T00:00:00Z,2018-05-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,74
HAUL,22649001043e9,301,F,ATL_HAUL,22649,1043,A131,1,630,57.12694,-151.40417,57.12611,-151.37861,415,1,78,78,30,0.3,301,F,2018-05-06T00:00:00Z,71,23,NA,NA,NA,3,Length-Weight Sample,22649001043e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,729070,2018-05-05T00:00:00Z,2018-05-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,74
HAUL,22710002861e9,301,M,ATL_HAUL,22710,2861,A319,1,630,57.97361,-149.25056,57.97611,-149.24972,1584,1,90,92,36,0.55,301,M,2018-06-05T00:00:00Z,62,52,NA,NA,NA,3,Length-Weight Sample,22710002861e9,NA,2018,NA,NA,NA,9,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,733955,2018-06-05T00:00:00Z,2018-06-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,246
HAUL,22710002861e9,301,M,ATL_HAUL,22710,2861,A319,1,630,57.97361,-149.25056,57.97611,-149.24972,1584,1,90,92,36,NA,301,M,2018-06-05T00:00:00Z,62,52,NA,NA,NA,1,Otoliths,22710002861e9,NA,2018,NA,NA,NA,9,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,733955,2018-06-05T00:00:00Z,2018-06-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,246
HAUL,22710002861e9,301,M,ATL_HAUL,22710,2861,A319,1,630,57.97361,-149.25056,57.97611,-149.24972,1586,1,90,92,39,0.75,301,M,2018-06-05T00:00:00Z,62,51,NA,NA,NA,3,Length-Weight Sample,22710002861e9,NA,2018,NA,NA,NA,9,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,733955,2018-06-05T00:00:00Z,2018-06-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,246
HAUL,22710002861e9,301,M,ATL_HAUL,22710,2861,A319,1,630,57.97361,-149.25056,57.97611,-149.24972,1586,1,90,92,39,NA,301,M,2018-06-05T00:00:00Z,62,51,22,NA,NA,1,Otoliths,22710002861e9,NA,2018,NA,NA,NA,9,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,733955,2018-06-05T00:00:00Z,2018-06-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,246
HAUL,22710002861e9,301,M,ATL_HAUL,22710,2861,A319,1,630,57.97361,-149.25056,57.97611,-149.24972,1587,1,90,92,38,0.7,301,M,2018-06-05T00:00:00Z,62,53,NA,NA,NA,3,Length-Weight Sample,22710002861e9,NA,2018,NA,NA,NA,9,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,733955,2018-06-05T00:00:00Z,2018-06-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,246
HAUL,22710002861e9,301,M,ATL_HAUL,22710,2861,A319,1,630,57.97361,-149.25056,57.97611,-149.24972,1587,1,90,92,38,NA,301,M,2018-06-05T00:00:00Z,62,53,18,NA,NA,1,Otoliths,22710002861e9,NA,2018,NA,NA,NA,9,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,733955,2018-06-05T00:00:00Z,2018-06-07T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,246
HAUL,22797003819e9,301,F,ATL_HAUL,22797,3819,A117,1,620,55.35,-156.13333,55.45,-155.85,10251,1,108,108,35,0.56,301,F,2018-08-19T00:00:00Z,523,5231,NA,NA,NA,3,Length-Weight Sample,22797003819e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,740283,2018-08-12T00:00:00Z,2018-08-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1064
HAUL,22797003819e9,301,F,ATL_HAUL,22797,3819,A117,1,620,55.35,-156.13333,55.45,-155.85,10251,1,108,108,35,NA,301,F,2018-08-19T00:00:00Z,523,5231,NA,NA,NA,1,Otoliths,22797003819e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,740283,2018-08-12T00:00:00Z,2018-08-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1064
HAUL,22797003819e9,301,F,ATL_HAUL,22797,3819,A117,1,620,55.35,-156.13333,55.45,-155.85,10256,1,108,108,40,0.86,301,F,2018-08-19T00:00:00Z,523,5232,NA,NA,NA,3,Length-Weight Sample,22797003819e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,740283,2018-08-12T00:00:00Z,2018-08-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1064
HAUL,22797003819e9,301,F,ATL_HAUL,22797,3819,A117,1,620,55.35,-156.13333,55.45,-155.85,10256,1,108,108,40,NA,301,F,2018-08-19T00:00:00Z,523,5232,NA,NA,NA,1,Otoliths,22797003819e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,740283,2018-08-12T00:00:00Z,2018-08-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1064
HAUL,22797003819e9,301,F,ATL_HAUL,22797,3819,A117,1,620,55.35,-156.13333,55.45,-155.85,10257,1,108,108,41,0.88,301,F,2018-08-19T00:00:00Z,523,5233,NA,NA,NA,3,Length-Weight Sample,22797003819e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,740283,2018-08-12T00:00:00Z,2018-08-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1064
HAUL,22797003819e9,301,F,ATL_HAUL,22797,3819,A117,1,620,55.35,-156.13333,55.45,-155.85,10257,1,108,108,41,NA,301,F,2018-08-19T00:00:00Z,523,5233,NA,NA,NA,1,Otoliths,22797003819e9,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,740283,2018-08-12T00:00:00Z,2018-08-19T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1064
HAUL,22824001879000003e3,301,M,ATL_HAUL,22824,1879,A032,1,620,54.635,-158.545,54.68667,-158.56667,41447,1,75,75,35,0.56,301,M,2018-07-25T00:00:00Z,587,121,NA,NA,NA,3,Length-Weight Sample,22824001879000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,912952,2018-07-20T00:00:00Z,2018-07-28T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3854
HAUL,22824001879000003e3,301,M,ATL_HAUL,22824,1879,A032,1,620,54.635,-158.545,54.68667,-158.56667,41447,1,75,75,35,0.58,301,M,2018-07-25T00:00:00Z,587,122,NA,NA,NA,3,Length-Weight Sample,22824001879000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,912952,2018-07-20T00:00:00Z,2018-07-28T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3854
HAUL,22824001879000003e3,301,M,ATL_HAUL,22824,1879,A032,1,620,54.635,-158.545,54.68667,-158.56667,41447,1,75,75,35,NA,301,M,2018-07-25T00:00:00Z,587,121,10,NA,NA,1,Otoliths,22824001879000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,912952,2018-07-20T00:00:00Z,2018-07-28T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3854
HAUL,22824001879000003e3,301,M,ATL_HAUL,22824,1879,A032,1,620,54.635,-158.545,54.68667,-158.56667,41447,1,75,75,35,NA,301,M,2018-07-25T00:00:00Z,587,122,NA,NA,NA,1,Otoliths,22824001879000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,912952,2018-07-20T00:00:00Z,2018-07-28T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3854
HAUL,22824001879000003e3,301,F,ATL_HAUL,22824,1879,A032,1,620,54.635,-158.545,54.68667,-158.56667,41453,1,75,75,31,0.4,301,F,2018-07-25T00:00:00Z,587,120,NA,NA,NA,3,Length-Weight Sample,22824001879000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,912952,2018-07-20T00:00:00Z,2018-07-28T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3854
HAUL,22824001879000003e3,301,F,ATL_HAUL,22824,1879,A032,1,620,54.635,-158.545,54.68667,-158.56667,41453,1,75,75,31,NA,301,F,2018-07-25T00:00:00Z,587,120,NA,NA,NA,1,Otoliths,22824001879000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,912952,2018-07-20T00:00:00Z,2018-07-28T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3854
HAUL,22620000367000003e3,301,F,ATL_HAUL,22620,367,A343,1,630,57.75,-150.06361,57.76889,-150.06083,8432,1,110,110,35,0.5,301,F,2018-06-11T00:00:00Z,150,119,NA,NA,NA,3,Length-Weight Sample,22620000367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731175,2018-06-07T00:00:00Z,2018-06-23T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1336
HAUL,22620000367000003e3,301,F,ATL_HAUL,22620,367,A343,1,630,57.75,-150.06361,57.76889,-150.06083,8432,1,110,110,35,NA,301,F,2018-06-11T00:00:00Z,150,119,NA,NA,NA,1,Otoliths,22620000367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731175,2018-06-07T00:00:00Z,2018-06-23T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1336
HAUL,22620000367000003e3,301,F,ATL_HAUL,22620,367,A343,1,630,57.75,-150.06361,57.76889,-150.06083,8433,1,110,110,37,0.55,301,F,2018-06-11T00:00:00Z,150,117,NA,NA,NA,3,Length-Weight Sample,22620000367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731175,2018-06-07T00:00:00Z,2018-06-23T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1336
HAUL,22620000367000003e3,301,F,ATL_HAUL,22620,367,A343,1,630,57.75,-150.06361,57.76889,-150.06083,8433,1,110,110,37,NA,301,F,2018-06-11T00:00:00Z,150,117,10,NA,NA,1,Otoliths,22620000367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731175,2018-06-07T00:00:00Z,2018-06-23T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1336
HAUL,22620000367000003e3,301,F,ATL_HAUL,22620,367,A343,1,630,57.75,-150.06361,57.76889,-150.06083,8436,1,110,110,40,0.7,301,F,2018-06-11T00:00:00Z,150,118,NA,NA,NA,3,Length-Weight Sample,22620000367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731175,2018-06-07T00:00:00Z,2018-06-23T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1336
HAUL,22620000367000003e3,301,F,ATL_HAUL,22620,367,A343,1,630,57.75,-150.06361,57.76889,-150.06083,8436,1,110,110,40,NA,301,F,2018-06-11T00:00:00Z,150,118,NA,NA,NA,1,Otoliths,22620000367000003e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,731175,2018-06-07T00:00:00Z,2018-06-23T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,1336
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,630,56.91556,-151.61333,56.87056,-151.70778,37457,1,86,86,40,0.79,301,M,2018-07-24T00:00:00Z,653,525,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3712
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,630,56.91556,-151.61333,56.87056,-151.70778,37457,1,86,86,40,NA,301,M,2018-07-24T00:00:00Z,653,525,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3712
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,630,56.91556,-151.61333,56.87056,-151.70778,37458,1,86,86,32,0.52,301,M,2018-07-24T00:00:00Z,653,526,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3712
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,630,56.91556,-151.61333,56.87056,-151.70778,37458,1,86,86,32,NA,301,M,2018-07-24T00:00:00Z,653,526,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3712
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,54.63528,-158.52833,54.64639,-158.51361,38342,1,89,89,34,0.55,301,M,2018-08-03T00:00:00Z,707,689,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3820
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,54.63528,-158.52833,54.64639,-158.51361,38342,1,89,89,34,NA,301,M,2018-08-03T00:00:00Z,707,689,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3820
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,54.63528,-158.52833,54.64639,-158.51361,38343,1,89,89,35,0.63,301,M,2018-08-03T00:00:00Z,707,691,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3820
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,54.63528,-158.52833,54.64639,-158.51361,38343,1,89,89,35,NA,301,M,2018-08-03T00:00:00Z,707,691,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3820
HAUL,22713002800000004e3,301,F,ATL_HAUL,22713,2800,A066,1,620,54.63528,-158.52833,54.64639,-158.51361,38348,1,89,89,34,0.55,301,F,2018-08-03T00:00:00Z,707,690,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3820
HAUL,22713002800000004e3,301,F,ATL_HAUL,22713,2800,A066,1,620,54.63528,-158.52833,54.64639,-158.51361,38348,1,89,89,34,NA,301,F,2018-08-03T00:00:00Z,707,690,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105608,2018-07-30T00:00:00Z,2018-08-05T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3820
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,55.615,-155.78167,55.59667,-155.69667,37868,1,80,80,34,0.5,301,M,2018-07-28T00:00:00Z,677,588,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3760
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,55.615,-155.78167,55.59667,-155.69667,37868,1,80,80,34,NA,301,M,2018-07-28T00:00:00Z,677,588,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3760
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,55.615,-155.78167,55.59667,-155.69667,37869,1,80,80,35,0.56,301,M,2018-07-28T00:00:00Z,677,586,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3760
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,55.615,-155.78167,55.59667,-155.69667,37869,1,80,80,35,NA,301,M,2018-07-28T00:00:00Z,677,586,NA,NA,NA,1,Otoliths,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3760
HAUL,22713002800000004e3,301,M,ATL_HAUL,22713,2800,A066,1,620,55.615,-155.78167,55.59667,-155.69667,37871,1,80,80,38,0.74,301,M,2018-07-28T00:00:00Z,677,587,NA,NA,NA,3,Length-Weight Sample,22713002800000004e3,NA,2018,NA,NA,NA,6,2023-06-27T23:45:01Z,NON PELAGIC,NO PROBLEM,NPT,TRW,GOA,CG,PACIFIC OCEAN PERCH,141,1105613,2018-07-24T00:00:00Z,2018-07-29T00:00:00Z,F,Full Coverage,Full Selection,100,AT_SEA,NA,2023-06-28T02:45:20Z,1,3760
